       2014        514         34         13          2          2         11         10
       2014        515         34         20          2          1          1         99
       2014        516         69         16          2          1          1          1
       2014        517         68         14          2          2          1          9
       2014        518         32         13          1          2          1          6
       2014        519         74         12          2          1          2          5
       2014        520         31          9          1          3          2          5
       2014        521         56         16          2          3          2          8
       2014        522         37         16          2          2          4          3
       2014        523         50         14          1          1          4          4
       2014        524         63         12          1          1          4         10
       2014        525         45         14          2          2          1         99
       2014        526         50         10          1          1          4          6
       2014        527         23         13          1          3          2          5
       2014        528         21         12          1          3          2          6
       2014        529         60         12          1          1          7         10
       2014        530         40         12          1          3          5          4
       2014        531         28         17          1          1          4         11
       2014        532         43         20          2          1          4         99
       2014        533         22         16          1          3          7          5
       2014        534         41          6          2          1          2         11
       2014        535         29         18          1          3          5         99
       2014        536         22         11          1          1          2          4
       2014        537         33         12          2          3         11         10
       2014        538         42         17          2          1          2          1
       2014        539         29         16          1          1          4          9
       2014        540         71         14          2          1          1          8
       2014        541         44         20          1          1          2          5
       2014        542         61         12          1          1         11          9
       2014        543         80         13          1          1          1         10
       2014        544         30         16          2          1          4          5
       2014        545         33         12          1          1          4          9
       2014        546         69         16          1          1          4          2
       2014        547         37         15          2          1          4          5
       2014        548         70         16          1          1          4          6
       2014        549         64         16          2          1          2          5
       2014        550         76         18          2          1          4          1
       2014        551         76         14          2          1          1         11
       2014        552         50         17          1          1          4          8
       2014        553         38         16          2          3          2          5
       2014        554         77         16          2          3          5         10
       2014        555         49         12          2          3          7         99
       2014        556         43         10          2          1          1          1
       2014        557         49         14          2          1          1         10
       2014        558         64         12          2          1          1         99
       2014        559         36         12          1          3          4          5
       2014        560         49         16          2          1          1          9
       2014        561         45         16          1          1          1          6
       2014        562         68         13          2          1          1          7
       2014        563         79         15          1          2          1          5
       2014        564         53         12          1          1          1          1
       2014        565         74         14          2          1          1          2
       2014        566         77         12          2          1          3          6
       2014        567         30         16          2          1          1          6
       2014        568         44         16          2          1          1          5
       2014        569         56         14          1          2          1          4
       2014        570         31         13          2          2          1          6
       2014        571         65         14          2          2          4          6
       2014        572         55          6          1          3          2         12
       2014        573         55         12          2          2          4         99
       2014        574         54         14          1          3          1         11
       2014        575         75         11          1          2          1         11
       2014        576         53         16          2          2          1          4
       2014        577         45         15          2          2          2          8
       2014        578         71         12          2          1          1         10
       2014        579         32         16          2          1         11          9
       2014        580         33         18          2          3          7          7
       2014        581         72         20          2          1          1          4
       2014        582         70         12          1          1          4          2
       2014        583         58         12          2          1          1          8
       2014        584         54         16          2          1          1         12
       2014        585         70         13          2          1          1          7
       2014        586         47         12          1          2          1         12
       2014        587         47         16          1          1          1         12
       2014        588         33         14          1          1          4          7
       2014        589         47         13          1          2          4          2
       2014        590         40         17          2          1          1          4
       2014        591         42         15          2          2          1          1
       2014        592         56         20          2          1          1          8
       2014        593         66         15          1          1          1          3
       2014        594         55         16          2          1          1         10
       2014        595         74         13          1          2          1          2
       2014        596         18         12          2          1          1          2
       2014        597         58         13          2          1          4          3
       2014        598         76         14          2          1          1          9
       2014        599         66         16          1          2          2          3
       2014        600         62         15          2          1          1          3
       2014        601         70         12          2          2          1          2
       2014        602         53         14          2          2          1          6
       2014        603         83         20          2          1          4         10
       2014        604         66         16          1          1          4          8
       2014        605         30         12          1          2          4         99
       2014        606         61         12          2          1          3         10
       2014        607         81         12          2          2          1         12
       2014        608         71         14          2          1          2          8
       2014        609         80         18          2          1          2         11
       2014        610         74         17          2          1          2          3
       2014        611         57         16          1          1          2         99
       2014        612         58         15          1          1          2          9
       2014        613         47         13          1          1          4         10
       2014        614         55         12          2          1          1          1
       2014        615         29         16          1          3          2          7
       2014        616         36         16          1          1          2          7
       2014        617         44         16          2          1          2          8
       2014        618         43         16          2          1          2          1
       2014        619         26         12          1          1          5          4
       2014        620         64         16          1          1          2         12
       2014        621         71         12          2          1          1          2
       2014        622         67         17          1          1          1         99
       2014        623         31         16          2          3          7          1
       2014        624         40         16          1          3          7         10
       2014        625         47         11          2          1          4         12
       2014        626         70         12          2          1          2          1
       2014        627         29         16          2          3          7         99
       2014        628         69         14          1          1          4          8
       2014        629         61         14          2          1          1          7
       2014        630         62         14          2          1          1         98
       2014        631         21         14          2          1          3         11
       2014        632         41         13          1          1          1          3
       2014        633         35         18          1          1          3          8
       2014        634         67         13          2          2          1          4
       2014        635         76         10          2          2          1         10
       2014        636         30         13          1          1          1         10
       2014        637         55         13          2          2          1          8
       2014        638         63         12          2          2          1         11
       2014        639         26         14          2          2          4          9
       2014        640         49         11          2          2          1         11
       2014        641         32         12          1          2          9          5
       2014        642         42         16          2          1          4          5
       2014        643         50         13          2          1          2          9
       2014        644         48          8          2          1          1         11
       2014        645         76         10          2          1          2         12
       2014        646         53         14          1          1          2          8
       2014        647         31         13          2          1          2          9
       2014        648         37         17          2          2         11          1
       2014        649         46         12          2          2         11          1
       2014        650         40         19          2          1          6          7
       2014        651         25         13          2          2          1          7
       2014        652         61         12          1          3          1          6
       2014        653         50         13          2          1          2         11
       2014        654         51         12          1          3          2          8
       2014        655         57         15          1          1         11          6
       2014        656         79         14          2          2          1          4
       2014        657         31         14          2          2         11          5
       2014        658         24         13          2          2          4          5
       2014        659         61         12          2          2          4          3
       2014        660         62         12          2          2          1          1
       2014        661         64         16          2          2          1          7
       2014        662         54         12          1          2          1          6
       2014        663         24         12          2          1          2         10
       2014        664         79         11          1          1          1          6
       2014        665         33         16          2          2          4         11
       2014        666         27         12          2          2          1         12
       2014        667         36         16          1          1          4          5
       2014        668         19         12          1          2          1         11
       2014        669         59         12          2          1          2          7
       2014        670         63         13          1          1          4          4
       2014        671         41         12          1          1          2          8
       2014        672         36         17          2          1          4          1
       2014        673         36         18          2          2          1          9
       2014        674         40          9          1          1          2         12
       2014        675         33         10          1          2         11         99
       2014        676         32         13          2          1          2          9
       2014        677         47         12          2          1          1         10
       2014        678         39         12          1          1          2          2
       2014        679         25         16          1          3          2          4
       2014        680         20         15          2          1          2          2
       2014        681         32         14          2          3          2          3
       2014        682         32         12          1          1          2          2
       2014        683         46         12          2          3          2          5
       2014        684         57         12          1          1          4          8
       2014        685         60         12          1          1          2          4
       2014        686         59          9          2          1          2          3
       2014        687         47         20          2          1          2          8
       2014        688         57         14          2          1          1          1
       2014        689         67         20          2          1          1          1
       2014        690         65         18          1          1          4          3
       2014        691         61         16          2          1          2          7
       2014        692         36         12          2          1          1          3
       2014        693         37         12          2          1          2         10
       2014        694         80         14          1          1          1          9
       2014        695         26         14          2          1          4         10
       2014        696         33         16          2          1          2          3
       2014        697         27         16          1          1         11          2
       2014        698         34         16          2          1          1          9
       2014        699         50         14          2          1         11         98
       2014        700         58         16          2          1          1          4
       2014        701         39         20          1          2          1          6
       2014        702         70         12          2          2          1          3
       2014        703         24         13          2          2          1          7
       2014        704         40         14          2          2          1          6
       2014        705         48         14          1          1          1          9
       2014        706         58          7          1          1          1         99
       2014        707         57         12          1          1          1          8
       2014        708         76         10          1          1          1          6
       2014        709         53         11          1          1          2          6
       2014        710         30         15          2          1          1         12
       2014        711         64          2          2          1          2          5
       2014        712         59         10          2          1          1          7
       2014        713         88         12          2          1          1          7
       2014        714         61         16          1          2          1          1
       2014        715         50         16          1          3          9         12
       2014        716         76         19          1          3          8          9
       2014        717         27          6          2          1          1          3
       2014        718         27         12          2          2          1         11
       2014        719         21         12          1          2          1          1
       2014        720         29         16          2          2          1          7
       2014        721         59          8          2          2          2          2
       2014        722         32         13          1          2          1          4
       2014        723         37          6          1          3          1          8
       2014        724         37         15          1          1          2          8
       2014        725         40         18          1          1          2          2
       2014        726         51         14          2          1          4          8
       2014        727         26         12          2          1          2          5
       2014        728         71         18          1          1          1          5
       2014        729         53         16          2          2          1          3
       2014        730         45         14          1          1          1          5
       2014        731         53         16          1          1          1         11
       2014        732         22         14          2          2          1          9
       2014        733         58         20          2          2          1          7
       2014        734         50         16          1          1          1          6
       2014        735         52         10          2          1          1          9
       2014        736         48         12          2          1          1          3
       2014        737         62         12          2          1          1         12
       2014        738         26         12          2          1          1         10
       2014        739         59         12          2          1          1         11
       2014        740         64         12          2          1          1          9
       2014        741         38         18          2          2         11         12
       2014        742         52          8          2          2          4          3
       2014        743         28         12          2          2         11          9
       2014        744         73         19          2          2          1          3
       2014        745         29         12          1          1         11         12
       2014        746         32         14          2          2          1         10
       2014        747         79         11          2          2          1          2
       2014        748         48         20          2          1          2          7
       2014        749         53         12          1          1          4          9
       2014        750         45         11          1          1          1          7
       2014        751         43         14          2          1          2         99
       2014        752         32         20          2          1          1          5
       2014        753         25         12          2          2          1         11
       2014        754         79          9          1          2          1          3
       2014        755         55         12          1          2          2         12
       2014        756         39         15          2          2          1          7
       2014        757         78         14          1          2          1          8
       2014        758         54         14          1          2          1          6
       2014        759         20         12          1          2          4          8
       2014        760         72          8          2          1          2          6
       2014        761         50         12          2          1          4          2
       2014        762         79         12          1          1         11         99
       2014        763         89         12          2          1          2          6
       2014        764         75         12          2          3          2          5
       2014        765         53         12          2          1          4          6
       2014        766         47         12          1          1          4         99
       2014        767         75         12          1          2          1          1
       2014        768         48         12          2          1          2          8
       2014        769         63         16          2          2          1          9
       2014        770         43         16          1          1          9         12
       2014        771         31         19          1          1          4          4
       2014        772         40         20          1          1          4         12
       2014        773         74         18          1          1          4         10
       2014        774         48         16          2          1          2         12
       2014        775         68         14          2          1          4          8
       2014        776         89         12          2          1          3          4
       2014        777         24         13          2          2         11          9
       2014        778         40         15          1          3          2          7
       2014        779         28         10          1          1          1          6
       2014        780         18         13          2          2          4          1
       2014        781         33         13          1          1          4          2
       2014        782         42         12          1          1          2          4
       2014        783         35          3          1          3          4          6
       2014        784         30         14          2          1          4         10
       2014        785         56         13          1          3          2          9
       2014        786         40         19          2          1         11          9
       2014        787         60         20          2          1          1          9
       2014        788         40         12          2          1          2         11
       2014        789         35         20          1          1          2          6
       2014        790         66         13          1          2          4          9
       2014        791         58         14          2          2         11          2
       2014        792         49         13          1          2          1          3
       2014        793         59         17          1          2          1         99
       2014        794         30         12          2          2         11          5
       2014        795         63         13          1          2          4          9
       2014        796         73         11          1          2          2         11
       2014        797         56         10          2          2          1          9
       2014        798         26         15          1          2          1          5
       2014        799         26         16          2          2         11          5
       2014        800         20         12          1          1          4         11
       2014        801         51         13          2          1          1          1
       2014        802         39         12          1          1          1          5
       2014        803         58         12          2          1          2          8
       2014        804         86         12          2          1          1         12
       2014        805         57         12          2          1          2         11
       2014        806         47         16          1          1          4          9
       2014        807         53         19          1          1          1          1
       2014        808         37         19          1          1          2          3
       2014        809         25         16          2          1          2          3
       2014        810         54          8          1          3          1          1
       2014        811         64         12          1          1          2          5
       2014        812         37         16          2          2          1          3
       2014        813         63         12          1          1          2         10
       2014        814         22         12          1          1          4          3
       2014        815         30         14          2          2          1          4
       2014        816         69         14          1          1          1          5
       2014        817         25         13          1          2          1          6
       2014        818         56         12          2          1         11          5
       2014        819         25         12          1          2          4          5
       2014        820         55         12          2          1          4          7
       2014        821         27         14          1          1          4          3
       2014        822         73         12          1          1          1          2
       2014        823         53         11          2          1         11          5
       2014        824         25         19          2          1          2          4
       2014        825         71         11          2          1          1          8
       2014        826         52          8          2          1          4          5
       2014        827         36         14          2          1          4         12
       2014        828         22         12          2          1          4          3
       2014        829         31         16          2          1          1          8
       2014        830         62         12          1          1          1          5
       2014        831         58         16          1          1          1          3
       2014        832         25         12          1          1          4          8
       2014        833         23         13          2          2         11          5
       2014        834         20         11          1          3          2          4
       2014        835         99         18          1          1          2         99
       2014        836         19         14          2          2          4          5
       2014        837         73         14          2          1          2          6
       2014        838         40         16          2          1          4          4
       2014        839         73         16          2          1          4          7
       2014        840         44         14          2          1          2          6
       2014        841         54         16          1          1          4         10
       2014        842         89         15          1          1          1          3
       2014        843         68         19          1          1          2          1
       2014        844         67         17          2          1          3          8
       2014        845         61         18          2          3          4         11
       2014        846         39         14          2          3          4          4
       2014        847         39         16          2          1          4         11
       2014        848         35         18          2          1          4          4
       2014        849         56         15          2          1          2          6
       2014        850         52         12          1          1          1         99
       2014        851         28         15          2          1         13          2
       2014        852         50          6          1          1          4          2
       2014        853         76         11          2          1          1          2
       2014        854         89         16          1          1          4          6
       2014        855         29         13          1          1          4         11
       2014        856         62          6          2          1          1         10
       2014        857         56         11          2          1          1          2
       2014        858         59         12          2          2          1          9
       2014        859         34         15          2          3          4         99
       2014        860         29         19          2          1          4         12
       2014        861         34         16          2          1          4         10
       2014        862         60         19          2          1          4          7
       2014        863         29         18          2          1          4          9
       2014        864         31         14          1          1          1          2
       2014        865         73         12          1          1          4         11
       2014        866         58         14          1          1          1          8
       2014        867         42         12          2          1          2         10
       2014        868         35         18          1          1          1          4
       2014        869         51         15          2          3          2          5
       2014        870         54         14          2          3          2          3
       2014        871         53         15          1          1          1          2
       2014        872         52         20          1          1          1          3
       2014        873         41         12          2          1          1         11
       2014        874         42         16          1          1          2          1
       2014        875         58         12          1          1          1          6
       2014        876         38         10          2          3          4         12
       2014        877         40         17          2          1         11         99
       2014        878         31         13          1          1          4          1
       2014        879         56         16          2          2         11         99
       2014        880         34         17          1          1          1          3
       2014        881         58         11          2          1          4          3
       2014        882         23         14          2          1         11          6
       2014        883         51         20          2          1          1          7
       2014        884         53         13          2          1          2          6
       2014        885         68          7          1          1          4          7
       2014        886         71          6          2          1          2         99
       2014        887         22         16          2          2          4          5
       2014        888         71          8          2          1         11         99
       2014        889         30         16          2          1          1          1
       2014        890         60         12          2          1          2          1
       2014        891         28         14          2          1         11          4
       2014        892         60         20          1          1          1          3
       2014        893         37         12          1          1          1          2
       2014        894         52         12          1          2          1          1
       2014        895         25         18          1          1          4          8
       2014        896         19         13          1          1          1          6
       2014        897         38         18          2          1          1          4
       2014        898         41         16          2          1          4         99
       2014        899         43         16          2          2          1          3
       2014        900         34         12          1          1          4          2
       2014        901         39         14          1          2          1         12
       2014        902         26         13          2          1          4          8
       2014        903         27         18          2          1          1         12
       2014        904         34         12          2          1          2          4
       2014        905         34         12          1          2          1         12
       2014        906         38         17          2          1          1          4
       2014        907         59         13          2          1          4          1
       2014        908         28         12          1          3          4         12
       2014        909         32         14          2          3          4          4
       2014        910         24         12          1          3         12         10
       2014        911         65         13          2          3          1          5
       2014        912         27          8          1          3          4         12
       2014        913         51         19          2          3          2          4
       2014        914         44          8          2          3          2         10
       2014        915         44         12          1          3          2          7
       2014        916         22          0          1          2          9         10
       2014        917         25         10          2          2          4          7
       2014        918         38         14          1          2          1         11
       2014        919         58         12          2          2          4          9
       2014        920         38         20          2          1          1          6
       2014        921         53         16          1          1          1         12
       2014        922         42         13          2          1          4          6
       2014        923         55         17          1          1          1          5
       2014        924         51         16          1          1          2          7
       2014        925         60         12          1          1          1          1
       2014        926         54          8          2          3          6          4
       2014        927         38         16          2          1          2          3
       2014        928         79         15          2          1          1          8
       2014        929         39         12          1          1          1          9
       2014        930         38         16          2          1          1          2
       2014        931         59         12          1          1          1         11
       2014        932         56         12          1          1          2         10
       2014        933         37         14          1          1          1          8
       2014        934         60         20          2          1          4          3
       2014        935         32         16          1          1          4          1
       2014        936         63         13          1          1         11          4
       2014        937         53         13          1          1          2         11
       2014        938         27         11          2          1          2         12
       2014        939         62         15          2          1          2         11
       2014        940         22         14          2          1          4          9
       2014        941         24         12          1          1          2          9
       2014        942         23         12          1          3          4          3
       2014        943         51         16          2          1          2         11
       2014        944         42         12          1          3          2         12
       2014        945         31         14          1          1          1          3
       2014        946         78          0          2          1          1         11
       2014        947         36         17          2          1          4          3
       2014        948         64         16          1          1         13         11
       2014        949         76         20          2          1          1          8
       2014        950         41         14          1          1          4         12
       2014        951         71         18          2          1          1          5
       2014        952         67         16          2          1          1         11
       2014        953         40         18          1          1          3         99
       2014        954         44         14          2          1          1          4
       2014        955         43         12          1          3          2         11
       2014        956         59         14          2          1          2          6
       2014        957         40         12          2          1          2          8
       2014        958         53         16          1          1          2          7
       2014        959         25         15          1          1          1         12
       2014        960         60         16          1          1          1          4
       2014        961         29         12          2          1          1          6
       2014        962         30         16          1          1          4         10
       2014        963         59         14          1          1          4          1
       2014        964         40         12          1          3          2          6
       2014        965         29         16          1          1          4          8
       2014        966         70         16          2          1          1          2
       2014        967         27          5          2          1          5          6
       2014        968         78         16          2          1          1          8
       2014        969         48         18          2          1          2         12
       2014        970         64         16          1          1          4          6
       2014        971         49         16          2          1          1         11
       2014        972         83         14          2          1          1          9
       2014        973         62         15          2          1          1          9
       2014        974         42         16          1          1          4         12
       2014        975         84         17          1          1          1         12
       2014        976         18         12          1          1          4         10
       2014        977         77         19          1          1          4          5
       2014        978         54         15          1          1          8          6
       2014        979         62         16          1          1          2         11
       2014        980         56         14          2          1          4         12
       2014        981         50         12          2          1          6          9
       2014        982         23         16          2          1          1         12
       2014        983         66         16          2          1          1         11
       2014        984         67         20          1          1          3          9
       2014        985         49         14          1          1          1          9
       2014        986         85         11          1          1          1         12
       2014        987         68         12          2          1          1          7
       2014        988         63         11          1          1          1          5
       2014        989         39         16          2          1          1         10
       2014        990         89         13          2          1          1          9
       2014        991         55         17          1          1          1          1
       2014        992         72         15          1          1          4          3
       2014        993         42         13          1          1          4          6
       2014        994         89         12          2          1          1         10
       2014        995         45         11          2          1          2          2
       2014        996         84         13          2          1         10          1
       2014        997         75         12          2          1          2          4
       2014        998         75          9          1          2          2          9
       2014        999         53         12          2          1          4          6
       2014       1000         56         17          2          1          2          3
       2014       1001         35         13          1          1          4          9
       2014       1002         23         13          2          2          1          9
       2014       1003         21         12          1          1         10          3
       2014       1004         22         12          2          2          1          6
       2014       1005         29         15          1          2          1          9
       2014       1006         58         12          1          2         99         99
       2014       1007         56         12          1          1          1          5
       2014       1008         33         16          2          1          4          3
       2014       1009         72         11          2          1          1          6
       2014       1010         66         12          2          1          2         10
       2014       1011         36         12          1          1          4          1
       2014       1012         29         12          2          1          2         11
       2014       1013         25         12          1          1          4          7
       2014       1014         53         11          1          3          1          8
       2014       1015         59         14          2          1          4          3
       2014       1016         44         12          1          1          2          1
       2014       1017         40         11          1          2          4         99
       2014       1018         51         14          2          2          1          4
       2014       1019         66         20          2          2          1          6
